Name;ID;Status;Pedigree;Source;Center;Release Year;Agroecology;Region_1;Region_2;Region_3;Longitude;Latitude;Genetic cluster;Altitude;bio1;bio2;bio3;bio4;bio5;bio6;bio7;bio8;bio9;bio10;bio11;bio12;bio13;bio14;bio15;bio16;bio17;bio18;bio19;DH;DH.Adet;DH.Akaki;DM;DM.Adet;DM.Akaki;PH;PH.Adet;PH.Akaki;PL.x;PL.Adet;PL.Akaki;PBPM;PBPM.Adet;PBPM.Akaki;TT;TT.Adet;TT.Akaki;CLF;CLF.Adet;CLF.Akaki;CDF;CDF.Adet;CDF.Akaki;PW;PW.Adet;PW.Akaki;PY;PY.Adet;PY.Akaki;GY;GY.Adet;GY.Akaki;BY;BY.Adet;BY.Akaki;HI;HI.Adet;HI.Akaki;GFP;GFP.Adet;GFP.Akaki;GFR;GFR.Adet;GFR.Akaki;BPR;BPR.Adet;BPR.Akaki;PA;PA.Adet;PA.Akaki;PA.M;PA.W;PA.Adet.M;PA.Adet.W;PA.Akaki.M;PA.Akaki.W;OA;OA.Adet;OA.Akaki;OA.M;OA.W;OA.Adet.M;OA.Adet.W;OA.Akaki.M;OA.Akaki.W;lat;lon;DMSlat;DMSlon;altitude;Edate;Hdate;Mdate;GfilP;PL.y;NV;NVc;Plc;Gfpc;PCMdate;SBP;Ptype;SC;PCHdate;Edatec;Hdatec;Mdatec
15318;T_98;landrace;NA;EBI;NA;NA;SM3;Amhara;North Shewa;Minjarna Shenkora;39.33783333;8.925;3;2075;18.6;14.2;0.73;12.67;28.3;8.9;19.4;18.5;17;20.3;17;899;238;6;93;541;33;217;33;50.96213904;51.87805176;49.95551888;99.41489731;99.28421134;99.2213265;75.75565469;93.78724852;59.27880431;29.63354735;34.76555207;24.65718822;22.09381368;21.28199874;22.14326169;7.512785043;7.595893071;7.243134993;4.182242044;4.692354972;3.43828137;2.008742382;2.107905827;2.092701745;2.276876332;2.776888169;1.887840833;1.449768814;1.605104229;1.369793225;1501.783203;1865.639087;1138.291223;6796.854949;8685.855113;4988.246311;0.222236903;0.215924676;0.2291683;48.48000234;47.63615626;49.30039091;31.14838602;39.26828542;23.03307082;68.40034222;87.76413258;50.44987533;3.147837267;2.953389482;3.413618073;3.174407972;3.075675779;3.325923712;2.617468588;3.020513862;3.547017043;3.414919586;3.433492026;3.384895366;3.466778726;3.312012204;3.406407715;3.331971043;3.464990962;3.319470435;8.925;39.33783333;08 55.50;39 20.27;2075;5;51;100;49;29;3;2;2;2;4;3;3;5;6;1;3;3
15360;T_212;landrace;NA;EBI;NA;NA;SM3;Oromia;Misraq Shewa;Gimbichu;39.14233333;8.9525;3;2289;17.5;14;0.74;11.03;26.8;8;18.8;17.2;16.1;18.9;16.1;958;247;7;92;575;32;193;32;43.11392706;43.28122758;43.20094019;96.04651655;96.14802324;96.11941308;67.0822661;77.37907832;49.739591;27.16956427;27.78335976;24.25123246;22.75716354;21.03360017;24.29312644;6.744556356;6.078437495;5.632966033;3.998383686;3.434644448;3.182641162;1.884894766;1.346971751;1.518430068;1.997460927;2.199818283;1.446335355;1.213560029;1.15313141;0.776035452;1112.03255;1438.777967;780.8001089;6158.213461;8058.691894;4487.244314;0.184404837;0.185175743;0.183273125;52.64368582;51.9773948;52.2090346;21.18847571;27.66001614;14.97548554;64.25383495;84.1798349;46.91821288;2.992741624;2.701724407;3.268667827;2.94798896;3.00315052;3.037489781;2.559878451;2.96943839;3.477885646;2.446828566;2.260953936;2.769827981;2.360340606;2.596357935;2.534888322;2.017424963;1.875045189;3.566822225;8.9525;39.14233333;08 57.15;39 08.54;2289;7;43;97;54;24;2;1;2;3;4;2;2;3;6;2;2;3
15362;T_213;landrace;NA;EBI;NA;NA;SM3;Oromia;Misraq Shewa;Gimbichu;39.205;8.987166667;3;2356;17.1;13.8;0.73;11.16;26.4;7.7;18.7;16.9;15.6;18.5;15.6;950;251;7;91;567;33;230;33;41.64238731;41.84842356;41.75353047;92.19693854;92.56380828;92.57436916;64.78366488;69.54371614;50.64808751;27.11089801;27.16468449;24.65718822;19.53087107;17.14202246;19.13345103;7.159399847;7.134058765;6.288960795;3.938900099;3.120216817;3.012214357;1.937342689;1.866864598;1.561500444;2.180484118;2.155084183;2.152744119;1.296440304;1.199251086;1.095751176;1395.660391;1759.305913;1030.965596;6583.975227;8441.959699;4854.646046;0.213229268;0.20909158;0.217694506;50.33052833;50.00410456;50.13143196;27.8607383;35.22078435;20.59277357;71.46167541;91.10576416;52.38185698;2.969611528;2.623079071;3.304905389;2.97576838;2.90385655;3.078694628;2.358312971;2.96943839;3.512451345;3.10770791;2.978477245;3.340961981;2.78589412;3.445817235;2.663052938;3.451475232;3.2;3.44314633;8.987166667;39.205;08 59.23;39 12.30;2356;7;42;86;44;39;3;2;3;2;3;3;2;2;3;2;1;2
15430;T_177;landrace;NA;EBI;NA;NA;SM3;Oromia;Arsi;Hitosa;39.192;8.137833333;5;2176;17.3;13.9;0.73;10.96;26.4;7.5;18.9;17.1;15.8;18.7;15.8;972;189;7;71;504;42;267;42;44.83072343;45.19163296;44.64834991;94.6029248;94.80394263;94.79002161;72.82876914;82.21856672;62.00429382;29.01755158;28.93232811;28.31079009;23.48081792;24.26278167;23.00320759;8.388565746;10.63080422;7.899129755;4.15520405;3.704153846;4.162595293;1.935138994;1.606918175;1.800780309;2.217088756;2.423488781;2.020292476;1.368960545;1.337610112;1.278445875;1657.52955;2021.694163;1295.802827;8093.49696;9905.340543;6057.060459;0.209626214;0.205675032;0.213869908;49.63658109;49.21478846;49.71591144;33.48252355;40.94795309;25.97984487;85.25595139;103.7522484;63.42892805;3.137792366;3.110680155;3.159955143;3.189636434;3.090246874;3.490743101;2.675058725;2.867287448;3.512451345;3.593141044;3.590997142;3.604562289;3.594444804;3.513707452;3.432040639;3.65064888;3.906642566;3.319470435;8.137833333;39.192;08 08.27;39 11.52;2176;5;44;95;51;42;2;1;3;3;4;3;1;5;4;1;2;2
17313;T_354;landrace;NA;EBI;NA;NA;SH2;SNNP;Gurage;Abeshege;37.7045;8.274;5;1735;19.5;14.9;0.76;9.84;29.2;9.8;19.4;18.7;19;20.8;18.4;1239;242;12;77;660;52;194;627;61.75343053;61.43007861;61.53479664;100.3772918;101.0763188;99.2213265;85.56301989;115.9106241;66.54677635;34.94284422;48.55317232;26.68696704;24.23462457;27.57476269;21.71328873;8.119685706;11.65343733;5.93114547;4.641887939;7.79171305;4.119988592;1.991112828;2.259147383;1.748138739;2.271995714;2.53532403;2.108593572;1.576161234;1.844926542;1.689508949;1897.177371;2274.746648;1525.116558;8441.850452;10288.60835;6290.865933;0.22403843;0.215924676;0.232992898;39.22737239;41.32162748;39.32789823;49.08961527;57.24661511;40.52954171;83.82352161;101.5324503;63.16231458;3.604358603;3.739842843;3.775993689;3.631429649;3.559617793;3.861586727;3.308550234;3.173740276;3.685279838;3.987472612;3.941008512;4.08782952;3.743388571;4.138156945;3.457673562;4.407508745;4.43662449;3.628660172;8.274;37.7045;08 16.44;37 42.27;1735;7;57;98;41;23;3;2;2;1;4;2;1;5;6;2;3;3
17336;T_214;landrace;NA;EBI;NA;NA;M4;Oromia;Arsi;Arsi Negelle;38.941;7.367333333;5;2772;12.7;12.5;0.73;8.54;21;4;17;11.8;12.2;13.9;11.8;1125;180;17;55;489;81;268;489;44.09495356;44.71403161;43.68341009;93.6405303;93.90788889;93.90376063;68.95179509;78.85397002;53.82782528;28.98821845;31.05350046;26.28101128;20.55604811;20.37120396;18.70347807;7.835441092;9.245301305;7.004591444;4.079497667;3.299889749;3.949561786;1.921035351;1.630549668;1.623713209;2.265894941;2.512956981;2.108593572;1.493280959;1.475969138;1.689508949;1553.31463;1885.52693;1222.448746;6874.267868;8755.541309;5055.048448;0.227641484;0.215924676;0.240642094;49.40526534;48.82013041;49.71591144;31.49931471;38.59822931;24.41437116;73.08372509;92.79647062;53.48308652;3.393629117;3.283699894;3.739756127;3.2841869;3.472521439;3.346526135;3.19336996;3.173740276;3.650714139;3.705358972;3.766002827;3.604562289;3.57316702;3.802656667;3.483306485;3.969326718;3.641651604;3.504984277;7.367333333;38.941;07 22.04;38 56.46;2772;7;44;95;51;42;2;1;3;3;3;3;2;3;3;2;2;2
17355;T_333;landrace;NA;EBI;NA;NA;SH4;SNNP;Gurage;Sodo;38.4875;8.359666667;6;2593;15.1;13.5;0.77;8.55;23.7;6.2;17.5;14.3;14.3;16.4;14.3;1098;212;10;73;570;46;274;570;44.5854668;44.71403161;44.64834991;95.08412205;95.2519695;95.2331521;69.3502193;80.51322319;53.37357702;29.60421422;32.90952626;26.28101128;25.44071522;25.09077692;27.73291005;7.54351419;9.047372317;6.050417245;4.003791285;3.524480914;3.140034461;1.890624371;1.337519154;1.590214028;2.339104217;2.870829778;2.020292476;1.503640993;2.306123296;0.913056477;1562.858675;1926.835626;1200.058935;6796.854949;8685.855113;4988.246311;0.227641484;0.219341224;0.236817496;50.33052833;50.00410456;50.13143196;31.06296259;38.33111235;23.81580768;71.41598387;91.08985163;52.32003357;3.192210091;3.157867356;3.268667827;3.202187392;3.184793886;3.367128559;2.934214343;3.020513862;3.408754249;3.62258315;3.660999416;3.560628904;3.551889332;3.651385232;3.483306485;3.73031834;3.553321283;3.504984277;8.359666667;38.4875;08 21.58;38 29.25;2593;7;44;95;51;24;2;1;2;3;3;3;2;3;3;2;2;2
17357;T_334;landrace;NA;EBI;NA;NA;SH3;SNNP;Gurage;Sodo;38.52416667;8.275666667;6;1938;18.3;14.2;0.78;8.14;27;8.9;18.1;17.7;17.5;19.5;17.5;1119;213;7;70;550;50;299;50;57.82932453;57.60926787;57.67503738;101.8208836;101.9723726;100.9938485;76.49120708;102.9131409;52.46508052;33.00685752;42.27803746;27.0929228;23.23959979;21.94439495;24.72309939;7.927628534;9.509206622;7.123863219;4.090312865;4.333009108;3.054821058;1.98273879;2.348947057;1.566286041;2.290298033;3.005032077;1.711238641;1.669401544;2.675080699;1.278445875;1786.860859;2182.187629;1395.405752;8828.903436;10602.18578;6658.267665;0.204221633;0.202258483;0.206220712;44.31631887;45.26820797;44.31414457;41.23758585;49.5454973;32.70217316;86.79575629;103.8556799;65.93277627;3.506784172;3.64546844;3.594805881;3.609172634;3.387798565;3.923393998;3.049394617;3.071589333;3.650714139;4.042254351;3.906007375;4.307496444;3.764666016;4.223435509;3.585838179;4.128665637;4.083303207;4.1852017;8.275666667;38.52416667;08 16.54;38 31.45;1938;7;56;100;44;37;2;1;3;2;4;3;3;4;6;2;3;3
17359;T_335;landrace;NA;EBI;NA;NA;SH3;SNNP;Gurage;Sodo;38.59183333;8.375333333;4;2139;17.4;14.2;0.78;8.58;26.2;8.1;18.1;16.7;16.6;18.7;16.6;1064;211;9;76;556;42;268;42;45.5664933;45.6692343;45.61328972;94.6029248;94.80394263;94.79002161;67.29680221;79.86795807;47.92259799;24.96957938;22.9223398;22.62740941;20.67665718;19.46040918;19.99339693;7.359139305;7.463940412;6.766047894;4.11194326;4.422845574;3.140034461;1.872554078;1.361150647;1.370076551;2.046267111;2.020881884;1.799539737;1.367924542;1.37911782;1.2327722;1359.77689;1817.441018;899.7074713;6719.444352;8616.173098;4921.444175;0.200618579;0.212508128;0.187097723;48.94263384;48.82013041;48.88487038;27.80301976;37.23548007;18.42873638;70.96820678;90.7835354;51.86022194;2.653758138;2.261310525;2.797579527;2.657643803;2.630700092;2.74905585;2.156747491;2.816211976;3.235925756;2.634702995;2.698468148;2.506227673;2.615672715;2.714750021;2.611787092;2.893789016;2.670018076;2.639253013;8.375333333;38.59183333;08 22.52;38 35.51;2139;5;43;95;52;23;3;2;2;3;4;3;3;2;6;1;2;2
17368;T_292;landrace;NA;EBI;NA;NA;M3;Oromia;Debub Mirab Shewa;Weliso;37.98883333;8.523333333;3;2012;17.7;14;0.8;10.89;26.8;9.5;17.3;16.6;17.6;19.1;16.3;1262;270;9;87;737;37;267;688;44.09495356;44.23643027;44.16588;95.08412205;95.2519695;95.2331521;68.89049906;83.27864513;49.28534275;27.05223174;26.10409832;25.46909975;20.34498225;18.5496144;19.99339693;7.66643078;8.123703706;7.362406768;4.46343718;7.477285419;3.012214357;1.910898358;1.569107786;1.575857236;2.107274841;2.378754681;1.667088094;1.28918828;1.15313141;1.109453278;1407.877317;1771.547057;1043.320992;7106.501981;8964.595715;5255.45085;0.202420106;0.202258483;0.202396114;50.79315983;50.3987626;50.54695249;27.7660799;35.0351607;20.59277357;74.70577477;93.95410727;55.10208714;2.993957742;2.859015079;3.051242458;3.126463363;2.83878195;3.325923712;2.444698177;2.943900655;3.305057153;3.226924358;3.188484067;3.297028597;3.019947863;3.465180986;3.098812635;3.252301584;2.670018076;3.752336067;8.523333333;37.98883333;08 31.40;37 59.33;2012;5;44;95;51;40;2;1;3;3;4;3;2;3;6;1;2;2
17371;T_293;landrace;NA;EBI;NA;NA;M3;Oromia;Debub Mirab Shewa;Wenchi;37.88633333;8.708;3;2613;15.1;13.9;0.78;8.11;24;6.4;17.6;14.1;14.8;16.2;14.1;1247;260;13;82;691;47;267;691;43.11392706;43.75882893;42.71847028;93.6405303;93.90788889;93.90376063;71.77141258;89.6391156;51.55658401;27.75622691;26.45762704;27.0929228;24.83766989;22.60679115;28.59285596;7.896899387;9.77311194;6.766047894;4.133573655;4.602518506;3.140034461;2.017557159;1.592739279;2.710043798;2.180484118;2.199818283;2.108593572;1.47256089;1.568208489;1.506814249;1437.652354;1801.381115;1073.433504;7067.795521;8929.754708;5222.047778;0.207824687;0.205675032;0.21004531;50.33052833;49.60944651;50.54695249;28.67341526;36.27114257;21.1452937;75.42084737;94.82531837;55.46529969;2.920184658;2.638808138;3.123717581;2.950080786;2.855726524;3.016887357;2.473493245;2.994976126;3.305057153;3.219925837;3.15348293;3.340961981;3.317835202;3.059893146;3.252610175;2.933623746;3.376660641;3.319470435;8.708;37.88633333;08 42.48;37 53.18;2613;8;44;103;59;37;4;3;3;3;3;3;2;4;3;3;2;3
17373;T_294;landrace;NA;EBI;NA;NA;M3;Oromia;Debub Mirab Shewa;Wenchi;37.90166667;8.593166667;6;2091;17.5;14.3;0.8;10.62;26.7;8.9;17.8;16.4;17.3;18.8;16.1;1233;269;10;85;701;42;186;672;47.03803305;47.10203833;47.06069944;96.5277138;96.59605011;96.56254357;68.76790699;81.98811489;50.19383925;28.0202251;31.67217573;23.03336517;24.53614723;29.23075321;20.85334283;7.758618223;9.575182952;6.408232569;4.187649643;5.500883166;2.713967447;1.990231351;2.26859998;1.728996349;2.131677934;2.020881884;2.108593572;1.431120752;1.66044784;1.2327722;1523.157099;1887.055352;1159.907375;7067.795521;8929.754708;5222.047778;0.216832322;0.212508128;0.221519104;49.40526534;49.21478846;49.30039091;30.86671957;38.26320126;23.49350427;73.15911613;92.36683227;54.02790535;2.805687103;2.68599534;2.688866843;3.0007029;2.611382038;3.305321288;2.156747491;2.765136505;3.201360058;3.532808809;3.520994868;3.560628904;3.424223447;3.604834171;3.355141869;3.610814151;3.464990962;3.566822225;8.593166667;37.90166667;08 35.59;37 54.10;2091;7;44;100;56;25;2;1;2;3;4;2;2;5;5;2;2;3
17375;T_295;landrace;NA;EBI;NA;NA;M3;Oromia;Debub Mirab Shewa;Wenchi;37.825;8.600833333;6;2024;17.8;14.4;0.79;10.82;27.1;9;18.1;16.7;17.6;19.2;16.5;1240;271;10;83;696;45;183;672;45.07598005;45.19163296;45.13081981;94.6029248;94.80394263;94.79002161;67.66457841;80.05231953;48.8310945;26.28957031;23.80616161;25.46909975;23.26975206;22.4411921;24.29312644;6.667733487;4.758910908;6.527504344;4.036236877;4.198254409;2.756574149;1.947038943;1.507665904;2.03048898;2.058468657;2.199818283;1.667088094;1.337880442;1.429849463;1.050077501;991.0267999;1329.392538;646.4519766;5035.747034;7048.260871;3518.631368;0.204221633;0.198841935;0.21004531;49.40526534;49.21478846;49.30039091;20.02256132;27.13936443;13.17979511;53.52546132;75.07388884;37.61765323;3.108455297;2.811827877;3.486093196;3.134830668;3.010270959;3.243514017;2.473493245;3.046051597;3.581582742;2.081818306;2.173451093;1.891160288;1.913510131;2.421928055;2.022229855;2.614945908;1.786714868;2.391901223;8.600833333;37.825;08 36.05;37 49.50;2024;7;45;95;50;21;2;1;2;3;4;2;2;5;6;2;2;2
17386;T_178;landrace;NA;EBI;NA;NA;H4;Oromia;Arsi;Honkolo Wabe;39.418;7.388;6;2708;13.4;13.7;0.77;7.72;21.9;4.3;17.6;12.8;12.7;14.4;12.5;999;171;14;57;443;74;276;107;43.11392706;43.75882893;42.71847028;93.6405303;93.90788889;93.90376063;76.67509518;96.55267046;59.27880431;29.51621482;31.318647;27.49887857;23.78234058;22.19279353;26.01301825;7.942993108;8.651514341;7.958765643;4.284986421;5.590719633;3.395674669;1.965990714;1.92830648;1.810351504;1.757090468;1.528806787;1.23882778;1.078879581;0.55357563;0.776035452;1405.202145;1722.587071;1087.326954;6525.916699;8441.959699;4754.444845;0.216832322;0.205675032;0.2291683;50.33052833;49.60944651;50.54695249;28.09853866;34.78162596;21.51364045;69.78936504;89.94017124;50.6855771;3.15538674;2.764640676;3.703518566;3.236242291;2.951986576;3.346526135;2.243132697;3.097127069;3.719845536;2.786378395;2.645966443;3.033428289;2.509284469;3.118062458;2.509255398;2.933623746;2.581687755;3.44314633;7.388;39.418;07 23.28;39 25.08;2708;7;45;94;49;18;3;2;1;2;3;1;2;3;3;2;2;2
17829;T_224;landrace;NA;EBI;NA;NA;SH3;Oromia;Misraq Wellega;Guto Gida;36.57016667;9.038;5;2014;17.9;12.9;0.77;13.05;27.2;10.6;16.6;16.3;18.6;19.6;16.1;1980;393;9;85;1093;44;164;1027;62.73445703;62.3852813;62.49973645;103.2644753;103.76448;101.8801094;81.4255377;106.6925509;63.36703858;33.03619065;40.59877602;28.71674585;22.27472728;20.53680301;23.43318054;7.758618223;8.519561682;7.362406768;4.566181557;8.151058915;3.182641162;2.133912216;2.750682439;2.800970147;2.467220451;3.653676523;1.711238641;1.617601372;2.76732005;0.958730151;1678.065164;2234.966374;1122.076794;7474.205219;9417.545535;5455.853252;0.216832322;0.226174321;0.206220712;41.07789838;42.90025968;40.98998035;40.78738128;53.28060735;28.00575202;72.36179876;91.21715188;53.79606755;3.109608224;3.252241759;2.87005465;3.185452782;3.092950573;3.531947948;2.876624206;2.816211976;3.305057153;3.772568929;4.063512492;3.253095212;3.828498595;3.703784448;3.842167412;4.088830907;3.464990962;3.133956593;9.038;36.57016667;09 02.28;36 34.21;2014;5;57;103;46;46;6;3;3;2;1;4;5;5;1;1;3;3
17830;T_225;landrace;NA;EBI;NA;NA;SH3;Oromia;Misraq Wellega;Guto Gida;36.58416667;9.100333333;6;2093;17.6;13.1;0.79;12.29;26.9;10.4;16.5;16;18.3;19.2;16;1969;390;10;85;1085;45;164;1028;52.43367879;52.3556531;52.36786841;96.04651655;96.14802324;96.11941308;73.64094157;86.96587439;59.73305256;30.13221059;33.61658371;27.0929228;21.40031156;19.37760965;22.14326169;7.835441092;8.519561682;7.660586206;4.057867272;4.557600273;2.586147343;1.907813186;1.573834084;1.537572457;2.021864019;2.155084183;1.578786998;1.358600511;1.429849463;1.141424851;1317.784927;1686.630146;946.8034407;7706.439332;9452.386542;5823.258992;0.177198729;0.185175743;0.167974733;43.85368737;44.47889187;44.31414457;30.17409716;38.62539375;21.74385718;80.0585387;97.94019638;60.28366193;3.386142835;3.189325491;3.848468812;3.385598522;3.30544917;3.449538254;2.876624206;3.224815747;3.685279838;3.222701086;3.205984635;3.253095212;2.871004436;3.633918827;2.893749248;3.610814151;2.758348396;3.628660172;9.100333333;36.58416667;09 06.02;36 35.05;2093;5;55;98;43;20;2;1;1;1;3;2;3;1;3;1;3;3
17832;T_226;landrace;NA;EBI;NA;NA;SH3;Oromia;Misraq Wellega;Guto Gida;36.60333333;9.083833333;5;2151;17.4;13.2;0.8;11.43;26.6;10.1;16.5;15.9;18.1;18.9;15.9;1967;386;11;84;1073;47;172;1025;60.77240403;60.47487593;60.56985682;102.7832781;103.3164532;101.436979;80.81257737;104.8489363;63.36703858;35.11884302;46.87391088;28.71674585;27.61167837;29.39635226;29.45280186;7.78934737;9.839088269;6.288960795;4.382323199;6.983184856;2.841787551;1.99816465;2.471830821;1.609356417;2.351305763;3.049766177;1.887840833;1.493280959;2.029405243;1.141424851;1721.277904;2103.54505;1342.129769;8209.611695;10044.70875;6123.858587;0.209626214;0.205675032;0.213869908;42.46579288;44.08423382;42.23654193;41.33917047;49.47305881;32.97843322;79.82779642;97.40314844;60.41503668;3.714410171;3.991507919;3.775993689;3.68071301;3.77007313;4.005803692;3.567705852;3.097127069;3.788976933;3.997246381;4.028511355;3.956029366;3.892331804;4.019842916;3.765268642;4.128665637;3.994972887;3.752336067;9.083833333;36.60333333;09 05.03;36 36.20;2151;7;55;100;45;25;3;2;2;2;4;3;3;4;4;2;3;3
17844;T_326;landrace;NA;EBI;NA;NA;SH3;Oromia;Misraq Wellega;Haro Limu;36.30616667;9.968666667;6;1727;19.4;13.9;0.72;12.58;29.8;10.5;19.3;18;19.4;21.2;18;1712;357;6;94;976;20;275;976;43.60444031;43.75882893;43.68341009;96.04651655;96.14802324;96.11941308;68.18559468;77.01035539;53.37357702;27.05223174;30.08129647;21.81549788;20.97817984;19.87440681;20.42336988;6.759920929;6.804177118;5.036607158;4.084905266;3.344807982;3.949561786;1.991112828;2.443473029;1.561500444;1.976718298;2.199818283;1.371279423;1.19283996;1.060892059;0.776035452;1134.936425;1482.381591;783.116456;6003.387622;7919.319503;4353.640041;0.191610944;0.192008839;0.190922321;52.18105432;51.58273675;51.79351408;21.85801071;28.79186766;15.15965892;62.66833851;82.7994228;45.57741762;2.981962283;3.346616163;2.326491227;3.292386809;2.774037568;3.737972185;2.761443931;2.765136505;2.855703072;2.518261796;2.540963032;2.462294288;2.445451357;2.679817211;2.534888322;2.654780638;2.228366472;2.886604803;9.968666667;36.30616667;09 58.12;36 18.37;1727;7;45;94;49;32;2;1;3;2;3;3;1;3;3;2;2;2
17874;T_230;landrace;NA;EBI;NA;NA;SH3;Oromia;Misraq Wellega;Gida Ayana;36.68583333;9.867666667;5;2060;17.5;14;0.74;10.4;27.5;8.7;18.8;16.3;17.5;19;16.3;1729;343;10;89;959;34;309;959;42.62341381;42.80362624;42.71847028;90.27214954;90.7717008;90.8018472;68.92114707;74.61365637;57.91605955;24.44158301;23.98292597;20.19167483;21.1892457;21.69599637;19.13345103;7.082576978;6.210390154;6.825683781;3.987568488;3.479562681;3.054821058;1.905609492;1.62109707;1.465788498;1.86324392;2.020881884;1.13728152;1.141039788;0.922533033;0.684688102;1017.74646;1364.578368;664.9827535;6467.85817;8337.432496;4754.444845;0.166389567;0.178342646;0.152676342;47.55473935;47.63615626;47.6383088;21.31776523;28.86430616;14.00857531;71.47995203;91.45981799;52.06887596;2.705009186;2.481517466;2.652629281;2.66734986;2.778454307;2.810863121;2.473493245;2.765136505;3.166794359;1.980822171;2.015945977;1.891160288;1.913510131;2.195020902;2.022229855;2.256433341;1.786714868;2.391901223;9.867666667;36.68583333;09 52.06;36 41.15;2060;7;43;88;45;18;3;2;1;2;4;1;2;4;6;2;2;2
17882;T_231;landrace;NA;EBI;NA;NA;SH3;Oromia;Misraq Wellega;Kiremu;36.7895;9.9205;5;2002;17.7;14.2;0.73;10.3;27.8;8.6;19.2;16.7;17.7;19.3;16.7;1650;333;9;91;933;32;284;933;46.5475198;47.57963967;45.61328972;98.93370006;98.83618447;98.77819601;77.6558317;93.97160998;64.72978334;29.78021301;32.99790844;26.68696704;24.20447231;26.24997028;23.00320759;7.005754109;5.022816225;7.600950318;4.166019248;4.692354972;3.310461266;1.974364752;2.192979202;1.633284403;1.986479535;2.114823493;1.490485902;1.213560029;1.15313141;0.776035452;1118.523508;1481.619675;750.6875965;6429.151711;8302.587308;4721.045781;0.179000256;0.188592291;0.167974733;52.18105432;50.79342065;52.62455513;21.63868028;29.22197125;14.28483538;65.1927961;84.54582312;48.15081717;3.186003118;2.937660415;3.558568319;3.150812205;3.165145612;3.243514017;2.703853794;3.071589333;3.61614844;2.302272486;2.155950525;2.550161057;1.913510131;2.832985993;2.022229855;2.575111179;1.786714868;3.319470435;9.9205;36.7895;09 55.23;36 47.37;2002;8;57;102;45;37;4;3;3;2;4;3;4;3;4;3;3;3
17906;T_321;landrace;NA;EBI;NA;NA;SH2;Oromia;Kelem Wellega;Gawo Qebe;34.85216667;9.041166667;5;1550;20.9;12.4;0.73;12.49;30.8;13.9;16.9;19.6;21.7;22.8;19.6;1370;251;6;81;670;28;99;670;62.73445703;62.3852813;62.49973645;101.3396863;101.9723726;100.1075875;81.64007381;108.720527;62.00429382;33.15352318;43.16185927;26.68696704;23.48081792;21.36479827;26.01301825;8.065909698;9.245301305;7.899129755;4.398545995;6.623838992;3.310461266;2.075734688;3.194954508;1.719425155;2.278096487;2.870829778;1.799539737;1.493280959;2.16776427;1.004403826;1801.058971;2165.508095;1440.959035;8906.316355;10671.87197;6725.069801;0.20602316;0.202258483;0.21004531;39.22737239;41.32162748;39.32789823;46.13211757;54.02762936;37.90507108;87.52453636;104.2415588;66.79057612;3.706252639;4.101611389;3.594805881;3.678621184;3.794468363;4.026406116;3.740476263;3.071589333;3.650714139;4.108137083;4.08101306;4.17569629;3.892331901;4.233156414;3.714002796;4.327839285;4.171633528;3.93784991;9.041166667;34.85216667;09 02.47;34 51.13;1550;5;55;106;51;24;5;3;2;3;1;4;5;4;1;1;3;3
