Accession;Region;Zone;District;Locality;Lat;Long;Edate;Hdate;Mdate;GfilP;PL;Ptype;SC
238204;Tigray;Western Tigray;TAHTAY KORARO;Simema, 12km. from shire to Indaslase;14-06-00-N;38-09-00-E;8;45;95;50;26;2;3
238205;Tigray;Western Tigray;TAHTAY KORARO;15km. Indaslase to gonder;14-06-00-N;38-05-00-E;6;45;94;49;24;3;5
238206;Amara;North Gondar;DABAT;Wilkfit 224km. shire to gonder;12-09-00-N;38-09-00-E;6;45;93;48;25;1;3
238207;Amara;North Gondar;LAY ARMACHO;Tikil dingay, 20km. Gonder to humera;12-09-00-E;38-06-00-E;7;48;97;49;19;2;2
238210;Amara;North Gondar;GONDAR ZURIA;teda Indamze, 60km. Gonder to Addis abeba;12-08-00-N;38-05-00-E;7;44;95;51;18;2;3
238211;Amara;North Gondar;GONDAR ZURIA;Liboshina, 120km. from Gonder to Addis Abeba;12-08-00-N;38-05-00-E;7;41;84;43;23;2;3
238212;Amara;Bahir Dar special;BAHIR DAR;Gobat michael, 20km. from bahirdar to gonder;11-38-00-N;37-29-00-E;7;41;79;38;14;2;3
238213;Amara;Bahir Dar special;BAHIR DAR;Sebatmati, 10km. bahirdar to tisabay;11-29-00-N;37-24-00-E;7;45;80;35;20;1;3
238214;Amara;Bahir Dar special;BAHIR DAR;10km. bahirdar to Addiss Abeba;11-34-00-N;37-20-00-E;7;45;79;34;15;2;2
238215;Amara;Awi Agew;DANGELA;Ashewa, 90km. bahirdar Debremarkos;11-22-00-N;36-59-00-E;7;45;93;48;16;1;2
238216;Amara;East Gojam;DEBRE MARKOS;Fogta locoma, gaffera to debre markos 10km.;11-02-00-N;37-09-00-E;6;45;95;50;34;2;2
238217;Amara;East Gojam;DEBRE MARKOS;Bruri 148km. from bahir dar to Debre markos;11-02-00-N;37-09-00-E;9;45;93;48;28;2;5
238219;Amara;East Gojam;MACHAKEL;Amanuel, yenech 230km. from bahirdar to Debre markos;10-26-22-N;37-33-41-E;9;45;95;50;38;3;5
238220;Amara;East Gojam;MACHAKEL;Yeguasil, 236km. from bahirdar to Debre markos;10-26-22-N;37-33-41-E;7;45;79;34;36;3;5
238221;Amara;East Gojam;BASO LIBEN;Senfera 24km. from bahirdar to Debre markos;10-12-00-N;37-49-00-E;7;45;95;50;27;2;4
238222;Amara;East Gojam;GUZAMN;6km. from Debre markos, Rob gebeya to North;10-22-00-N;37-39-00-E;6;45;89;44;20;1;3
238223;Amara;East Gojam;GUZAMN;Yebragie, 7km. North of markos the jway to rob gebeya;10-25-00-N;37-43-00-E;7;44;95;51;29;2;4
238224;Amara;East Gojam;GUZAMN;10km. North of Debre markos;10-20-40-N;37-39-50-E;8;45;89;44;19;1;3
238225;Amara;East Gojam;GUZAMN;Merata, 25km. North of Debre markos;10-22-00-N;37-36-00-E;7;45;89;44;24;1;5
238226;Amara;East Gojam;GUZAMN;11km. from debremarkos to Addis Ababa;10-21-00-N;37-39-00-E;6;45;93;48;23;1;5
238227;Amara;East Gojam;GUZAMN;15km. from Debre markos to Add;10-18-00-N;37-46-00-E;7;44;90;46;15;1;4
238228;Amara;East Gojam;AWABEL;Lumame, Yetnora, 57k. Debremarks to Addis Ababa;10-15-01-N;37-56-29-E;7;46;97;51;15;1;4
238229;Amara;East Gojam;AWABEL;Lumame Enebit, 53km. Debremarkos to Addis Ababa;10-15-01-N;37-56-29-E;7;46;97;51;18;1;4
238230;Amara;East Gojam;DEJEN;Gibgib, 73km. from debremarkos to Addis Ababa;10-02-00-N;38-02-00-E;7;45;90;45;23;1;2
238231;Oromiya;North Shewa;WARA JARSO;Gohatsion;10-01-17-N;38-14-58-E;6;45;89;44;24;1;2
238232;Oromiya;North Shewa;WARA JARSO;Welie nahabu, deg abrid, 153 D.markos;10-05-00-N;39-29-10-E;7;45;93;48;23;2;3
239254;Oromiya;Arsi;DIGELUNA TIJI;Chefa/Aleltu Sagure 25km from Asela on the way to Bekoji;07-45-04-N;39-09-34-E;8;45;92;47;17;1;3
239258;Oromiya;Arsi;TIYO;Abichu 5km from Junction to Kersa;07-49-42-N;39-06-01-E;6;42;86;44;21;1;3
239259;Oromiya;Arsi;MUNESA;Damu Dimbiba 14km form Kersa on the way to Arsi Negele;07-30-56-N;38-53-55-E;7;43;89;46;14;1;3
239260;Oromiya;Arsi;MUNESA;Damu Dimbiba 14km from Kersa on the way to Arsi Negele;07-30-56-N;39-53-55-N;7;45;95;50;33;3;5
239261;Oromiya;Arsi;HITOSA;Sero Hanketo 2km from Iteya on the way to Huruta;08-08-25-N;39-15-03-E;6;45;93;48;36;2;3
239262;Oromiya;Arsi;HITOSA;Wachu lencha 8km from Iteya on the way to Huruta;08-07-56-N;39-17-58-E;7;43;93;50;20;2;4
239263;Oromiya;Arsi;HITOSA;Fursa 14km from Iteya on the way to Huruta;08-08-56-N;39-20-35-E;7;48;94;46;42;3;4
239265;Oromiya;Arsi;DODOTANA SIRE;Tulu Jebi 17km from Huruta on the way to Arsi Robi;08-07-35-N;39-26-36-E;7;45;84;39;11;2;3
239273;Oromiya;Arsi;TENA;Bulala Leman 12km from Diksis on the way to Arsi Robi;07-57-40-N;39-34-48-E;7;45;93;48;15;1;3
239290;Oromiya;Arsi;ROBE;Senkora 11km from Arsi Robi on the way to Sedika;07-47-40-N;39-40-54-E;8;45;93;48;19;1;3
239293;Oromiya;Arsi;ROBE;Seibe 41km from Arsi Robi on the way to Indeltu;07-35-37-N;39-51-05-E;6;44;93;49;19;1;3
239299;Oromiya;Arsi;AMIGNA;Malekicha 28km from Arsi Robi on the way to Adele;07-48-23-N;39-52-37-E;8;44;93;49;23;1;3
239304;Oromiya;Arsi;JEJU;Huruta Dore 31km from Awash Melkasa on the way to Erboye;08-30-47-N;39-34-11-E;7;43;93;50;36;3;5
239307;Oromiya;Arsi;JEJU;Ulehan Godechi 50km from Awash Melkasa on the way to Erboye;08-22-43-N;39-35-47-E;6;44;93;49;35;3;5
239308;Oromiya;Arsi;JEJU;Dido Bereket/Wesheba Bereket 55km from Awash Melkasa;08-21-45-N;39-37-02-E;7;45;93;48;45;3;5
239309;Oromiya;Arsi;JEJU;Wosheba Bereket 60km from Awash Melkasa on the way to Erboye;08-21-16-N;39-38-34-E;8;45;95;50;28;3;5
239311;Oromiya;Arsi;JEJU;Geretekle 3km from Arboye on the way to Abomsa;08-24-34-N;39-43-06-E;7;45;93;48;20;3;4
239313;Oromiya;Arsi;JEJU;Gubene 15km from Arboye on the way to Abomsa;08-27-26-N;39-47-28-E;7;43;93;50;47;3;4
239323;Oromiya;Arsi;MERTI;Gora sekoru 13km from Abomsa on the way to Chole;08-24-18-N;39-50-07-E;7;44;94;50;16;1;3
239325;Oromiya;Arsi;CHOLE;Weregu Jawa from Abomsa on the way to Debre Selam;08-07-48-N;40-01-54-E;7;45;93;48;19;1;3
239339;Oromiya;Arsi;GEDEB;Uruba 62km from Bokoji on the way to Adaba;07-02-39-N;39-09-53-E;7;44;94;50;34;3;3
239355;Oromiya;Bale;GASERANA GOLOLCHA;Iebisa 4km from Dolo Sebro on the way to Jara;07-17-04-N;40-29-35-E;8;45;93;48;27;1;1
239367;Oromiya;Bale;ADABA;Keta 8km from Adaba on the way to Dodola;06-00-01-N;39-20-14-E;7;45;93;48;15;1;3
239719;Oromiya;Bale;GORO;Deyuabageda about 42km from Robe on the way to Goro;07-01-30-N;40-21-07-E;7;45;93;48;40;2;3
239722;Oromiya;Bale;GINIR;Delosebro about 31km from Ginir on the way to Gasera;07-15-25-N;40-27-30-E;8;44;93;49;21;1;3
239723;Oromiya;Bale;GASERANA GOLOLCHA;Ibsanashirar about 57km from Ginir on the way to Gasera;07-30-03-N;40-50-33-E;7;45;95;50;20;1;3
239725;Oromiya;Bale;GASERANA GOLOLCHA;Wetiechimo 2km from Gasera on the way to Ali;07-22-52-N;40-10-53-E;7;44;89;45;20;2;3
239726;Oromiya;Bale;GASERANA GOLOLCHA;Alnesencho yasinaye 14km from Gasera on the way to Ali;07-23-13-N;40-03-53-E;7;42;86;44;19;1;3
241665;Oromiya;West Harerge;CHIRO;Yilfeta,15 km South to Bedessa;08-50-08-N;40-47-27-E;7;43;94;51;46;3;3
241669;SNNPR;South Omo;ARBA MINCH ZURIA;Genta Bonke, 15 km N.W of Arba rinch town;06-02-21-N;37-30-18-E;7;45;93;48;25;3;5
241670;SNNPR;South Omo;ARBA MINCH ZURIA;Genta Bonke, 14 km N.W of Arba minch town;06-02-29-N;37-30-12-E;7;45;89;44;42;3;3
242136;Amara;East Gojam;BIBUGN;44 Km E of Adet the way Mota town;11-14-00-N;37-38-00-E;6;43;95;52;46;2;2
242137;Amara;West Gojam;ADET;35 Km E of Adet town the way to Mota town;11-15-00-N;37-35-00-E;6;44;93;49;25;2;4
242138;Amara;West Gojam;ADET;28 Km E of Adet town the way to Mota town;11-15-00-N;37-34-00-E;6;45;93;48;42;2;4
242139;Amara;West Gojam;ADET;16 Km E of Adet town left side the road to Mota town;11-15-00-N;37-31-00-E;7;45;93;48;40;2;4
242140;Amara;West Gojam;ADET;10 Km E of adet town right side the way to Mota town;11-15-00-N;37-31-00-E;7;43;93;50;35;2;5
242141;Amara;West Gojam;ACHEFER;53 Km N of Durbete the way to Kunzla town;11-47-00-N;37-06-00-E;6;44;89;45;30;2;3
242142;Amara;West Gojam;ACHEFER;52 Km N of durbete town right side of the road to Kunzla tow;11-47-00-N;37-06-00-E;7;45;94;49;27;2;4
242143;Amara;West Gojam;ACHEFER;47 Km N of Durbete on the way to Kunzla town;11-45-00-N;37-05-00-E;6;45;97;52;37;2;5
242144;Amara;West Gojam;ACHEFER;30 Km N of Durbete on the way to Kunzla town;11-40-00-N;37-09-00-E;6;44;93;49;29;2;4
242145;Amara;West Gojam;ACHEFER;25 Km N of Durbete on the way to Kunzla town;11-39-00-N;37-09-00-E;7;45;93;48;25;2;4
242146;Amara;West Gojam;ACHEFER;1 Km S.W of Shindi town, 17 Km S.W of Bure town;10-39-00-N;36-56-00-E;7;44;95;51;23;2;4
242147;Amara;West Gojam;BURE WEMBERMA;16 Km S.W of Bure the way to Shindi town;10-39-00-N;36-56-00-E;6;44;95;51;21;2;4
242148;Amara;West Gojam;BURE WEMBERMA;8 Km S.W of Bure town right side of the road to Shindi town;10-40-00-N;37-01-00-E;5;45;95;50;24;2;4
242149;Amara;West Gojam;BURE WEMBERMA;8 Km S.W of Bure town left side of the road to Shindi town;10-41-00-N;37-25-00-E;6;45;93;48;18;2;4
242150;Amara;West Gojam;BURE WEMBERMA;6 Km W of Bure, left of the road to Nekemt town;10-43-00-N;37-02-00-E;7;44;93;49;23;4;4
242152;Amara;Awi Agew;ANKASHA;16 Km N of bure town left side of the road to Tilili town;10-46-00-N;37-03-00-E;8;43;95;52;17;2;2
242153;Amara;West Gojam;BAHIR DAR ZURIA;6 Km N. W of Bahirdar town near the air port;11-36-00-N;37-20-00-E;7;45;93;48;20;1;4
242154;Amara;West Gojam;BAHIR DAR ZURIA;6 Km N.W of Bahir Dar near the air port;11-36-00-N;37-20-00-E;6;49;97;48;14;1;3
242155;Amara;West Gojam;BAHIR DAR ZURIA;9 Km W of Bahir Dar near Mekod;11-35-00-N;37-18-00-E;5;41;80;39;22;1;3
242157;Amara;West Gojam;BAHIR DAR ZURIA;7 Km W of Tis-Abay town, 2 Km right side of the road to Bahi;11-29-00-N;37-33-00-E;7;46;97;51;40;2;3
242158;Amara;West Gojam;BAHIR DAR ZURIA;12 Km W of Chis-Abay town right;11-29-00-N;37-32-00-E;7;44;95;51;40;3;3
242159;Amara;West Gojam;BAHIR DAR ZURIA;17 Km N of Bahir Dar right side of the road to Gonder town;11-36-00-N;37-27-00-E;6;43;95;52;27;3;3
242160;Amara;South Gondar;DERA;16 Km N of Hamusit town the way to gonder town;11-49-00-N;37-36-00-E;5;48;99;51;38;2;3
242161;Amara;South Gondar;KEMEKEM;13 Km N of Woreta;11-59-00-N;37-42-00-E;7;47;97;50;41;3;5
242162;Amara;South Gondar;KEMEKEM;18 Km N of woreta 2 Km right side of the road to Gonder;12-00-00-N;37-43-00-E;7;48;97;49;29;3;3
242163;Amara;South Gondar;KEMEKEM;18 Km N of woreta 2 Km right side of the road to Gonder;12-00-00-N;37-43-00-E;7;45;92;47;36;2;3
242164;Amara;South Gondar;KEMEKEM;16 Km N of Addis Zemen town the way to Gonder;12-04-00-N;37-44-00-E;7;49;98;49;33;2;3
242165;Amara;North Gondar;GONDAR ZURIA;47 Km N of Addis Zemen town the way to Gonder;12-16-00-N;37-37-00-E;7;45;93;48;32;2;4
242166;Amara;North Gondar;GONDAR ZURIA;52 Km N of Addis Zemen town the way to Gonder;12-18-00-N;37-36-00-E;7;44;93;49;25;3;4
242167;Amara;North Gondar;GONDAR ZURIA;6 Km N of Makisgit town the road to Gonder town;12-28-00-N;37-29-00-E;7;45;89;44;23;2;3
242168;Amara;North Gondar;LAY ARMACHO;N W of Tikil Dengay the way to Humara;12-44-00-N;37-25-00-E;7;57;100;43;18;2;3
242169;Amara;North Gondar;LAY ARMACHO;6 Km W of Tikel Dingay right side of the road to Humera;12-45-00-N;37-25-00-E;8;53;98;45;21;3;3
242170;Amara;North Gondar;LAY ARMACHO;Near Tikil Dingay town left side of the road to Humera;12-43-00-N;37-25-00-E;5;45;94;49;24;3;1
242171;Amara;North Gondar;DEMBIA;2 Km W of Gorgora town the way to Chahit town;12-15-00-N;37-17-00-E;7;45;93;48;24;2;4
242172;Amara;North Gondar;DEMBIA;13 Km W of Gorgora town the way to Chahit town;12-16-00-N;37-14-00-E;7;47;97;50;23;2;4
242173;Amara;North Gondar;DEMBIA;4 Km W of Chahit town the way to Kola Diba town;12-21-00-N;37-14-00-E;6;54;99;45;39;2;4
242174;Amara;North Gondar;DEMBIA;6 Km W of Chahit town the way to Kola Diba town;12-22-00-N;37-15-00-E;6;55;101;46;21;2;4
242175;Amara;North Gondar;DEMBIA;11 Km W of Chahit town the way to Kola Diba town;12-22-00-N;37-16-00-E;5;47;98;51;16;1;4
242176;Amara;North Gondar;DEMBIA;3 Km N of Kola diba town left side of the road to gonder tow;12-26-00-N;37-20-00-E;6;43;93;50;20;1;3
242177;Amara;North Gondar;DEMBIA;3 Km N of Kola Diba left of the road to Gonder town;12-26-00-N;37-20-00-E;6;55;107;52;19;1;4
242178;Amara;North Gondar;DEMBIA;9 Km N of Kola Diba left of the road to Gonder town;12-27-00-N;37-22-00-E;6;56;107;51;20;3;4
242179;Amara;North Gondar;DEMBIA;14 Km N of Kola Diba left of the road to Gonder town;12-28-00-N;37-23-00-E;5;49;96;47;23;1;4
242180;Amara;North Gondar;GONDAR ZURIA;28 Km S,E of Gonder the way to Adis Zemen town;12-29-00-N;37-28-00-E;6;55;99;44;15;1;4
242181;Amara;North Gondar;GONDAR ZURIA;40 Km E of Gonder the road Maksegent town;12-30-00-N;37-32-00-E;7;55;98;43;23;1;5
242182;Amara;North Gondar;GONDAR ZURIA;49 Km E of Gonder the road away Meksegnt left of the other r;12-24-00-N;37-36-00-E;7;44;92;48;18;1;5
242183;Amara;South Gondar;BELESA;53 Km E of Gonder Maksegnet away the main road;12-24-00-N;37-36-00-E;7;45;94;49;46;2;3
242184;Amara;South Gondar;BELESA;54 Km E of Gonder the road away Maksegnit the other road;12-24-00-N;37-37-00-E;6;45;94;49;25;1;3
242185;Amara;North Gondar;BELESA;23 Km from Maksegnit other road to the way to Arbaya town;12-22-00-N;37-37-00-E;6;52;98;46;23;2;2
242186;Amara;North Gondar;BELESA;33 Km E.S of the road away Maksegnit the otherroad to Arbaya;12-19-00-N;37-42-00-E;7;44;93;49;24;1;2
242187;Amara;North Gondar;BELESA;43 Km away road of Maksegnit the other road to Arbaya town;12-17-00-N;37-44-00-E;8;40;82;42;23;2;4
242188;Amara;South Gondar;EBENAT;7 Km S of Ebinat the road to Addis Zemen town;12-06-00-N;38-02-00-E;8;46;100;54;42;2;3
242189;Amara;South Gondar;KEMEKEM;16 Km S of Ebinat town the way to Adiszemen town the way to;12-03-00-N;38-00-00-E;7;54;100;46;40;2;3
242191;Amara;South Gondar;FOGERA;30 Km S E of Adis Zemen town the way to Debre Tabor town;11-59-00-N;37-43-00-E;7;40;86;46;14;4;1
242192;Amara;South Gondar;FARTA;56 Km E of Adis Zemen town the way to Debre Tabor town;11-56-00-N;37-46-00-E;7;45;89;44;21;1;3
242193;Amara;South Gondar;FARTA;4 Km S of Debre Tabor of the main road;11-51-00-N;38-00-00-E;7;45;88;43;15;1;2
242194;Amara;South Gondar;FARTA;7 Km S of Debre Tabor town of the main road;11-50-00-N;38-00-00-E;6;45;91;46;25;1;2
242195;Amara;South Gondar;FARTA;10 Km S of Debre Tabor town of the main road;11-49-00-N;38-00-00-E;7;44;89;45;20;1;3
242196;Amara;South Gondar;FARTA;17 Km E of Debre Tabor left side of the road to Nefas Mewich;11-49-00-N;38-07-00-E;7;49;99;50;19;2;3
242197;Amara;South Gondar;FARTA;11 Km E of Debre Tabor the way to Nefas Mewcha town;11-50-00-N;38-05-00-E;6;48;88;40;24;2;3
242198;Amara;South Gondar;TACH GAYINT;Just near e 7 Km of ArbGebeya 25 Km Nefas Mewcha;11-33-00-N;38-31-00-E;6;43;95;52;20;2;5
242199;Amara;South Gondar;TACH GAYINT;4 Km W of Arib Gebeya 29 Km S.E of Nefas Mewcha town;11-35-00-N;38-30-00-E;7;55;100;45;34;3;4
242200;Amara;North Wolo;MEKET;9 Km W of Gasheno the road to Lalibela town;12-05-00-N;39-02-00-E;7;45;93;48;40;3;4
242201;Amara;North Wolo;BUGNA;20 Km S of Lalibela town near the air Port;12-02-00-N;39-01-00-E;7;45;93;48;27;4;3
242202;Amara;North Wolo;BUGNA;20 Km S of Lalibela town near the air Port;12-02-00-N;39-01-00-E;5;44;93;49;37;2;4
242203;Tigray;South Tigray;HINTALO WAJIRAT;Mayabi 21 Km S of Adugudom the road to Maychew through Abala;13-03-00-N;39-30-00-E;5;45;95;50;23;3;5
242204;Tigray;South Tigray;ALAJE;Betemaria 29 Km S of Adi gudom the road to Maychew alemata;13-07-00-N;39-30-00-E;5;43;92;49;29;2;3
242205;Tigray;South Tigray;ALAJE;Betemaria 29 Km S of Adi gudom the road to Maychew alemata;13-07-00-N;39-30-00-E;5;45;95;50;40;3;4
242206;Tigray;South Tigray;ALAJE;Tsegomay 15 Km s of Hambalage town the road to Maychew;12-58-00-N;39-31-00-E;5;43;99;56;38;3;4
242207;Tigray;South Tigray;ENDAMEHONI;Endirkan (Senay) about 20 Km S.W of Maychew town,of the main;12-46-00-N;39-26-00-E;5;45;93;48;25;2;3
242208;Tigray;South Tigray;OFLA;Awre Gena (Adi Gole) 38 Km S of Maychew town the road to Kor;12-31-00-N;39-31-00-E;5;43;93;50;23;2;3
242209;Amara;North Wolo;GUBA LAFTO;Hager Bata about 10Km S.E of Weldiya town of the main road;11-49-00-N;39-32-00-E;5;52;99;47;21;2;5
242210;Amara;North Wolo;GUBA LAFTO;Mechere about 6 Km S E of Weldiya town of the road;11-50-00-N;39-35-00-E;5;53;98;45;24;2;5
242211;Amara;North Wolo;GUBA LAFTO;Geneto Ber (Ayesma) about 5 Km E of Weldiya the road to Siri;11-49-00-N;39-37-00-E;5;51;97;46;36;3;5
242212;Amara;South Wolo;TEHULEDERE;Bile (Bidirso) about 3 Km N west of Haik town left side of t;11-20-00-N;39-41-00-E;7;44;93;49;20;3;3
242213;Amara;South Wolo;TEHULEDERE;02 Korke about 16 Km E of Haik town left side of the road;11-14-00-N;39-41-00-E;7;45;92;47;32;3;3
242214;Amara;South Wolo;KALU;Wedey (027pa) about 8 Km e of Kobolcha town left side of the;11-06-00-N;39-46-00-E;5;49;96;47;23;3;3
242540;Tigray;East Tigray;GANTA AFESHUM;5 Km from S.E Hawzen to Senkaka;14-29-05-N;39-28-09-E;7;39;85;46;24;3;5
242543;Tigray;Central Tigray;ADWA;6.8 km Adwa to Mykintal RD.;14-08-01-E;38-50-06-E;6;43;91;48;18;2;3
242544;Tigray;Central Tigray;FERESMAY;30 Km from Adwa to Feresmay;14-06-17-N;38-59-19-E;7;42;88;46;23;2;3
242545;Tigray;Central Tigray;ADWA;17 Km from S.W Adwa to Feremsy;14-05-03-N;38-52-20-E;5;44;91;47;40;2;3
242546;Tigray;Central Tigray;ENTICHO;6 Km from South East Edega Arbie;14-04-04-N;39-11-36-E;5;45;93;48;38;2;4
242547;Tigray;Central Tigray;ADWA;10 Km from S.W Adwa to My kinetal;14-25-00-N;38-54-00-E;5;44;93;49;36;3;4
242548;Tigray;Central Tigray;ADWA;25 Km Tigray Adwa yaha Gunia;14-25-00-N;38-54-00-E;6;45;93;48;23;3;5
242551;Tigray;Central Tigray;LAELAY MAYCHEW;4.2 Km Wukro to Chila;13-47-00-N;38-49-00-E;6;49;99;50;39;3;4
242552;Tigray;East Tigray;WUKRO;15.4 Km Wukro to  Chila;13-36-00-N;38-59-36-E;5;44;91;47;16;2;3
242556;Tigray;Western Tigray;LAELAY ADIYABO;17 Km Endaslasie to Adidairo;14-01-00-N;38-17-00-E;6;45;91;46;25;2;3
242557;Tigray;Central Tigray;LAELAY MAYCHEW;23 Km from S.E shere on the way to Adi Adaro/LAYLAY ADI ABO;13-38-00-N;38-17-00-E;5;43;91;48;35;2;3
242558;Tigray;Western Tigray;LAELAY ADIYABO;27 Km from Shere on the way to Adarro;14-08-00-N;38-17-04-E;7;45;93;48;18;3;3
242559;Tigray;Western Tigray;ASEGEDE TSIMBELA;11.3 Km from Endaba guna to Azema;14-01-00-N;38-17-00-E;7;44;91;47;28;2;3
242561;Tigray;South Tigray;ENDERTA;3 .5Km from junction of Debre Abay;14-21-51-N;38-44-02-E;6;45;91;46;20;2;3
242562;Tigray;Western Tigray;TAHTAY KORARO;6 Km from weast shere to Adhaano;14-21-00-N;38-44-21-E;7;45;93;48;42;3;3
242563;Tigray;Western Tigray;MEDEBAY ZANA;14 Km from W. Shere to Zana;14-13-01-N;38-44-16-E;5;45;89;44;20;2;5
242565;Tigray;Central Tigray;ADWA;near the big Muslim tomb North of  mariam shewito;13-47-09-N;38-49-13-E;5;45;93;48;40;3;3
242566;Tigray;Central Tigray;ADWA;near the big Muslim tomb North mariam shewito;13-47-06N;38-49-10-E;5;45;95;50;20;2;4
242567;Tigray;Central Tigray;WERIE LEHE;2 Km My kinetal to Tembein RD.;14-03-05-N;38-59-04-E;5;45;89;44;20;2;3
242568;Tigray;Central Tigray;ADWA;65 Km from Adwa to Tembien;14-06-06-N;39-02-02-E;5;45;88;43;27;2;4
242569;Tigray;Central Tigray;KOLA TEMBEN;80 Km Adwa to Tembein;13-49-08-N;38-59-06-E;5;45;90;45;17;1;3
242570;Tigray;South Tigray;ENDERTA;25 Km from the Junction;13-37-04-N;38-47-08-E;5;44;90;46;19;1;3
243488;Amara;South Wolo;KALU;NA;11-12-00-N;39-53-00-E;5;43;99;56;25;3;5
243489;Amara;South Wolo;DESSIE ZURIA;29.3km from Dessie;10-57-00-N;39-34-00-E;5;48;106;58;25;1;3
243490;Amara;NA;NA;NA;11-05-00-N;39-33-00-E;5;43;89;46;20;1;3
243491;Amara;South Wolo;DESSIE ZURIA;60.7km from Dessie;11-08-00-N;39-13-00-E;6;45;85;40;21;2;3
243492;Amara;South Wolo;TENTA;1.2km from Ajebar;11-14-00-N;39-15-00-E;6;46;104;58;14;4;3
243493;Amara;South Wolo;TENTA;21.3km from Tenta to Beshilo river;11-24-00-N;39-11-00-E;6;44;95;51;26;2;3
243494;Amara;South Wolo;TENTA;15km from Tenta to Beshila River;11-22-00-N;39-15-00-E;6;54;99;45;24;2;2
243495;Amara;South Wolo;TENTA;15km from Tenta to Beshilo River;11-20-00-N;39-15-00-E;6;48;99;51;25;2;5
243496;Amara;South Wolo;TENTA;6km from Tenta to Beshilo River;11-20-00-N;39-15-00-E;6;45;95;50;19;2;5
243497;Amara;South Wolo;TENTA;6km from Tenta to beshilo river;11-20-00-N;39-15-00-E;7;44;95;51;18;2;4
243498;Amara;South Wolo;TENTA;6km from Tenta to beshilo River;11-20-00-N;39-15-00-E;8;45;85;40;11;2;4
243499;Amara;South Wolo;TENTA;11km from Tenta to Beshilo River;11-20-00-N;39-15-00-E;7;44;95;51;15;1;1
243500;Amara;North Wolo;DAWUNTNA DELANT;2.1km from the junction of Tenta to Wogele Tena;11-32-00-N;39-15-00-E;5;56;110;54;13;1;3
243501;Amara;North Wolo;DAWUNTNA DELANT;19km from junction of Tenta to W.Tena;11-34-00-N;39-14-00-E;5;48;99;51;14;2;2
243502;Amara;South Wolo;AMBASEL;5.6km from the junction of Tenta/Beshilo river to kutaber;11-16-00-N;39-29-00-E;5;44;80;36;15;1;2
243503;Amara;South Wolo;AMBASEL;15km from the junction to Gishen Mariam church;11-28-00-N;39-00-00-E;5;45;93;48;22;1;3
243504;Amara;South Wolo;KUTABER;13.3km from Kutaber to Gishen Mariam church;11-21-00-N;39-27-00-E;6;44;91;47;20;1;2
243505;Amara;North Wolo;GUBA LAFTO;12.8km south of Weldiya town to Ezet Mashdanglu;11-50-00-N;39-33-00-E;6;44;95;51;34;2;5
243506;Amara;North Wolo;GUBA LAFTO;18.9km from south of Weoldia town to Ezet;11-51-00-N;39-32-00-E;6;45;89;44;12;1;3
243507;Amara;North Wolo;HABRU;2km from Sirinka to Merta Iyesus;11-45-00-N;39-41-00-E;5;45;95;50;13;1;2
243508;Amara;North Wolo;GUBA LAFTO;9.6km from Woldiya to Wereta;11-50-00-N;39-32-00-E;7;52;99;47;29;5;4
243509;Amara;North Wolo;GUBA LAFTO;9.6km from Woldiya to Wereta;11-50-00-N;39-32-00-E;7;48;99;51;35;3;5
243510;Amara;North Wolo;DAWUNTNA DELANT;3.7km from Gasheno to Lalibela;11-50-00-N;39-27-00-E;7;45;93;48;16;1;3
243511;Tigray;South Tigray;ENDAMEHONI;8.3km from the junction of Mayichew rd to Negesge village;12-45-00-N;39-27-00-E;5;42;89;47;28;2;3
243512;Tigray;South Tigray;ENDAMEHONI;8.3km from the junction of Mayichew rd to Negesge village;12-45-00-N;39-27-00-E;7;44;93;49;17;1;3
243513;Tigray;Central Tigray;DEGUA TEMBEN;4.2km from H/Selam to Melafa;13-38-00-N;39-07-00-E;7;54;101;47;39;5;4
243514;Tigray;Central Tigray;DEGUA TEMBEN;4.8km from H/Selam to Melfa;13-38-00-N;39-07-00-E;7;45;94;49;13;1;4
243515;Tigray;Central Tigray;DEGUA TEMBEN;11.5km from H/Selam to Inda Amanual Monastry;13-38-00-N;39-07-00-E;8;45;95;50;14;3;3
243516;Tigray;Central Tigray;DEGUA TEMBEN;4km from H/Selam to Mahiber Selam village;13-37-00-N;39-05-00-E;6;54;97;43;27;2;5
243517;Tigray;Central Tigray;KOLA TEMBEN;6.3km from junction of Abyi Adi rd to Atakilty kebele;13-37-00-N;39-00-00-E;6;49;97;48;40;3;5
243518;Tigray;Central Tigray;KOLA TEMBEN;6.3km from the junction of Abiy Adi;13-37-00-N;39-00-00-E;5;43;93;50;29;2;3
243519;Tigray;Central Tigray;KOLA TEMBEN;6.3km from the junction of Abiy Adi rd to Atakilty kebele;13-37-00-N;39-00-00-E;5;45;92;47;32;2;3
243520;Tigray;Central Tigray;KOLA TEMBEN;6.3km from the junction of Abiy Adi rd to Atakilty keblel;13-37-00-N;39-00-00-E;5;48;98;50;27;3;3
243521;Tigray;Central Tigray;KOLA TEMBEN;6.3km from the junction of Abiy Adi rd to Menji keblel;13-37-00-N;38-59-00-E;5;45;93;48;21;1;3
243522;Tigray;Central Tigray;ADWA;4.4km from Adi Abun town to Simret kebele;14-10-00-N;38-51-00-E;5;45;93;48;15;1;3
